name,last_name,coord_x,coord_y,group,voice_pitch,facial_ratio,retina_r,retina_g,retina_b,humidity_index,parent_worth,social_index,consumer_score,citizen_quality_score,prob_failure,z_index,student_id,genre_id
sallie,gregory,91,-129,23,0.1726540466834845,0.6432433134916493,0.4178292268145871,0.5734531094205669,0.4189717715146103,0.5329777759205013,452426,59.995877196146395,54.026765976255795,41.782922681458714,57.9243723928822,58.632702334174226,172accb7-9b7a-4e27-89a9-0fcb3bac0ee1,6
irving,dyer,44,-8,24,0.2205446609847317,0.5388000286119512,0.3980433406785038,0.6247611755371025,0.4440360721906805,0.48424358006412904,529155,50.197481796474875,56.13943621327768,39.80433406785038,49.76620472364486,61.027233049236585,bd5e93b1-2818-434c-9aa2-6d78956bd051,17
aldo,everett,135,-136,14,-0.1259717722628234,0.6114109583131995,0.3268707771142401,0.49746844641569504,0.39238025607595967,0.6315222878234724,423245,59.19899860144292,35.04678730030699,32.68707771142401,62.04762472428745,43.70141138685883,406caa48-8335-449f-b91e-69e0966b18c8,6
cecilia,kennedy,54,-226,7,0.010748764685871492,0.6476514845094208,0.4300179725490012,0.31554145245481524,0.46905434649449906,0.6796389174786477,319461,65.92438689181148,39.754011682098245,43.00179725490012,45.97848199281347,50.537438234293575,1fc46860-f0b7-4441-92d8-fb8ed9a9e536,5
texie,lindsey,129,-105,8,0.26120994125307506,0.4240820599929386,0.4229833625524286,0.581081961255562,0.5122055125239299,0.49214449617955824,547150,35.06776586042959,52.46836476084371,42.29833625524286,61.77074756021435,63.06049706265375,e92388f1-bac6-470f-b4ac-f8c3d1b43587,19
bert,schroeder,196,-176,2,-0.09842857658517246,0.6423351856515235,0.312421637430461,0.5288106155226936,0.33373009598026787,0.5522261295220153,497260,56.58471721690502,40.90336195100501,31.2421637430461,50.58084576330466,45.07857117074138,95cf8b87-e302-41c4-8068-c9387d476071,5
millie,wilson,178,-51,15,0.08986887630923635,0.5845446572634345,0.3802022223565083,0.5299882721639622,0.41015346957852133,0.5186812566848437,446114,56.5125003021774,48.42526791088062,38.02022223565083,29.779612408125466,54.493443815461816,82c0ac92-c8d1-40ed-923b-af527e6027df,21
alvin,dixon,145,-153,20,0.3081723867030044,0.5040563434846055,0.4845968545874691,0.5875499309392056,0.5274515031735704,0.49596800490299203,422989,56.44292978944112,59.677131730776125,48.45968545874691,65.48072025267655,65.40861933515022,88bdfc1d-dee3-40db-ba4d-add70aaec605,13
adolf,jackson,13,-173,21,0.24849446784709595,0.5964391359597228,0.5093860590812153,0.5323422403113808,0.5027834526952887,0.5219755263111686,341003,69.51213232545433,59.513988897349215,50.938605908121524,65.28044208202517,62.4247233923548,b9924920-8aab-432e-ae4e-98add63d8286,23
bryant,burgess,134,-41,14,0.30469723506761537,0.5521018600123748,0.44964729778099594,0.4452590600653359,0.46371467433368774,0.4774738599069438,531943,45.0483499590277,59.17886426514956,44.964729778099596,57.6885856889395,65.23486175338077,b21311c7-7bb6-40a2-a095-5fe33f3fbd27,20
alvin,benitez,0,-162,17,0.3557574370703631,0.46086989107496634,0.5004727986690715,0.2949816633612044,0.5480743758081463,0.4833515780278026,503755,44.23643927418758,61.13670588936415,50.04727986690715,62.22072706474206,67.78787185351815,d57a6957-acdb-4174-b621-31f072fb9292,2
inez,nguyen,83,-239,27,0.4564812746601712,0.37961112044443057,0.6060341932975163,0.4974568441289311,0.685079536309825,0.5318063642433541,300241,52.1531089836244,60.235819336383166,60.60341932975163,51.52387566504642,72.82406373300856,fe2c44b3-7e28-4184-81df-60a8f829bfda,3
moses,pacheco,106,-34,3,0.17559816363860814,0.6463604993875407,0.4437991132319853,0.3169920374216638,0.4403380220573332,0.5864736438548471,496824,47.34641085976854,49.919495070921,44.37991132319853,57.95647386471637,58.77990818193041,029a0dfb-0f7e-46b3-a97a-38156408cf13,15
jeannine,cochran,94,-168,24,0.033587490734612535,0.6630280767764994,0.40871819026765777,0.48472438621831565,0.40407830025260083,0.6003631393206631,484724,52.05018523174392,44.883990658808045,40.87181902676578,55.8013065153072,51.67937453673063,6e89b903-fea8-42f2-8c14-b3c37b6c40f5,11
elizah,nguyen,122,-109,20,0.32769520339322855,0.5035314780334375,0.5401741091221574,0.45701690916691257,0.5769096099987072,0.5267524240323089,330821,63.52852801277046,60.04725428013506,54.01741091221574,56.025540159750776,66.38476016966143,c6028f99-0af0-43bc-b33b-2f1785d993b6,19
deloris,walker,31,-59,0,0.3779457671473625,0.520136071888181,0.5186800288444032,0.7952511373528358,0.5256835291356869,0.44346843906356226,413890,61.14686967899479,67.02088078932562,51.86800288444032,57.050384479711504,68.89728835736813,03866426-dea6-4312-9f44-6c4efcc4f9a0,8
roxanna,charles,30,-140,1,0.4275844576871688,0.539972667052592,0.47325038555851034,0.36931640793216647,0.4553868719417236,0.36914602918051925,567912,48.70081927130582,71.70494546930775,47.32503855585104,74.9529712481663,71.37922288435844,df145266-e6ba-4513-a8da-683ac7f8cdb8,0
eligah,nava,16,-197,22,0.2666473091532575,0.5709577748962272,0.4148354639072461,0.38407455953622427,0.4356337607065478,0.5074406655908315,571084,36.56211895576037,53.45742516971652,41.48354639072461,66.32384490048689,63.332365457662874,501b5a9b-76a8-459d-91b2-595b08370ae0,15
olga,peck,80,-25,5,-0.1006457083252239,0.7097602908530595,0.26441665310119067,0.6779999102205887,0.27044737965510507,0.5479401538461518,579255,53.874097426061894,41.78857360723301,26.441665310119067,39.602009607237015,44.967714583738804,7359774f-4d86-4c4f-a57d-9f12dc6d738e,7
irving,barker,134,-154,18,0.12972640348903952,0.6854382935760436,0.39147233379982405,0.5927478695984101,0.38995756912015045,0.560560619640036,460042,60.39823073798393,50.97886654518329,39.1472333799824,39.644512135546606,56.486320174451976,8fc5cbe6-d097-4524-84fa-436a3db079b5,22
betsy,shannon,45,-25,24,0.1604298950495624,0.5081103723501564,0.34455834909350386,0.6856807784625724,0.4133898851529528,0.5058868331350899,672924,27.452371152062966,48.308090122301934,34.455834909350386,28.1514197473933,58.02149475247812,eabbfb2b-6d75-4fb9-a457-82189d08b5a3,5
warren,burnett,200,-113,15,0.3193701898085277,0.44468364557750206,0.5102428286503129,0.5307146857385391,0.577564125916464,0.5176024954151447,436293,50.138771353095215,58.312385288634296,51.02428286503129,40.23756233310951,65.96850949042638,5d1e7d5f-93b6-471c-ae9a-2b25de1a593c,22
ted,delarosa,20,-110,9,0.331872198120867,0.5526360156660634,0.4895173043538271,0.5436529922009585,0.4982600715632459,0.5110764394545856,506988,42.77240694851888,58.25196010897543,48.951730435382714,59.68742019791225,66.59360990604335,258ce072-6c79-4533-a337-93416cd6be62,11
jefferson,chambers,85,-9,6,0.005432675716652291,0.5824768832200189,0.2865343415228515,0.5378691381301037,0.3291271535767968,0.4788717860010691,621519,46.42965400683126,47.677048368173566,28.65343415228515,43.98282482247779,50.27163378583261,3b98a498-58b9-461b-bde8-f98df726f379,17
bynum,page,23,-212,22,0.4699518017351678,0.5761206543868312,0.5725995958462388,0.5218676888201367,0.556199950140679,0.521259751393505,456317,48.85199226303316,66.02664807710835,57.25995958462388,53.13505096507378,73.4975900867584,483985b5-58ce-4ce8-8e46-e660bf2f8265,4
leslie,cain,83,-89,11,0.37581942216217734,0.6268563847454403,0.5027093420739256,0.4684950822368369,0.4748541958952866,0.5073963169781425,545018,47.45450739169009,64.40621391764982,50.27093420739256,39.03414368597717,68.79097110810886,ab6f7bac-d70c-4e52-b02e-f5f33f91f5ae,17
bob,weaver,0,-229,31,0.1111580778819452,0.5186856813995376,0.4042215477713837,0.4645497341764657,0.46921169444751293,0.5592313276967561,497932,45.44286788809391,46.463305131486884,40.42215477713837,60.52606962773276,55.55790389409726,473011a8-ef5e-4ded-8a1c-8ceff51eb88b,14
cornelius,hampton,128,-137,17,0.1852354352275063,0.6250363157577487,0.4577287992005534,0.39290037429927005,0.4597044661745949,0.573826652362074,465105,52.32985649233075,51.94845698732815,45.772879920055345,32.8592287265991,59.261771761375314,0658f537-22db-49f9-8da5-777f5c0e8dd6,9
elizah,marks,33,-111,1,-5.756127221756557e-06,0.5467178215679145,0.38086217841472186,0.5199768876983332,0.45472172262923005,0.6170357555191843,421871,49.51193520325731,37.577193761785296,38.086217841472184,47.010773084331134,49.99971219363891,8bb43ad7-66a7-444e-bfaf-3313c973461a,23
argie,hanson,17,-191,0,0.03727622948793896,0.6976727651247953,0.35316403464126744,0.5314098050906412,0.34911893869039695,0.5760220425319718,551924,51.078422597760046,46.39648490984827,35.31640346412674,50.73314283077897,51.86381147439695,85ff5648-945e-4419-bf47-dbbb359e6fae,4
phillip,dunlap,16,-10,16,0.47010411099122096,0.449752324335417,0.49580072793610697,0.5107528231788984,0.5295626714943372,0.4198923003703759,582722,33.75745379706302,66.25096038345694,49.5800727936107,36.58212170687024,73.50520554956105,25d89688-ebac-4830-8b04-b7b645a0657a,12
mona,mclean,65,-5,7,0.4227223491516634,0.44067929528153055,0.5351214519396283,0.6335888976075378,0.5953406382758099,0.49119198288245897,415213,50.77358293356507,62.81201047498948,53.51214519396284,39.4857471549211,71.13611745758317,81aff22d-937f-4822-9f2f-cf3d62052417,16
simon,robles,101,-128,20,0.03310207583368108,0.6419105583874528,0.3631243409753922,0.5642889065608916,0.36517467374276896,0.5097711238598766,433079,63.85716169416603,48.80375846863721,36.31243409753922,49.09207198496753,51.655103791684056,c227729e-8408-4c97-9bc0-3430b0c09627,3
price,blair,141,-2,24,0.18561723860264712,0.6289568648613609,0.514815853222818,0.46508115164206715,0.531491538964642,0.6227890208817662,241920,77.28712810112113,52.28611660115008,51.481585322281795,54.531866624420836,59.28086193013235,71d6abaa-9aa1-4a13-bef5-8d0f11459fa1,4
letty,glass,118,-221,21,0.22463047705818573,0.5971058848063839,0.4327991893764535,0.6737247456473433,0.4338038294405752,0.5007547250562655,559683,48.28909689644177,57.95013514234011,43.27991893764535,45.36379680136445,61.231523852909284,46ce514f-3cb0-4032-b53a-fa8cc009509d,20
merna,hart,84,-10,9,0.028834299808637942,0.7286757943727415,0.33631846850035246,0.31656064177656784,0.3297652729205381,0.5811893235209021,522251,55.68786151418729,45.64207429451353,33.631846850035245,36.33576788237593,51.4417149904319,9ba28fbb-272f-4c70-a05f-7c7c671517a4,13
frederic,rice,157,-30,3,0.2789046969122224,0.5251056145169297,0.46908813484295747,0.4350716985196993,0.5030392297432572,0.5340111641369616,548931,38.44925231842966,55.09989605142259,46.90881348429575,64.43092742462053,63.94523484561112,1f71d0d2-816a-4672-a7a1-55db00f40c0f,3
fritz,shannon,29,-160,30,0.11333440268811024,0.7215628474595092,0.3935124807142866,0.43947899001154705,0.3567266409985971,0.5053118802262773,436828,73.08962999248033,57.14559909635844,39.351248071428664,51.18156801623841,55.66672013440551,37314249-4d20-43db-89b0-e04b040b56dc,20
sylvania,holt,200,-204,18,0.08568343371891118,0.5946053163351049,0.412253342878489,0.5354772407532409,0.44067394478475613,0.5677084781897688,454353,55.283069095289086,47.81179170222907,41.2253342878489,52.88322305395208,54.28417168594556,abcd4987-eda4-474a-b7c8-5c6e2ffdd58a,1
abraham,clayton,62,-38,27,0.38228860192734193,0.4781325044826726,0.528426931287125,0.548820818585868,0.5593031415310579,0.5040702611881648,511944,39.48079806151301,60.729936362990124,52.842693128712504,51.791990716792654,69.1144300963671,44772e11-0f9c-4bcd-a954-48bc024c1162,0
alvin,parrish,10,-90,30,0.21363768371922132,0.46700994776247706,0.40046728844344504,0.442124092476561,0.4458104820169073,0.39729826902817444,541318,51.88785638923158,60.81260068032094,40.0467288443445,56.10721638299785,60.68188418596107,6f347174-e466-4e6b-8aca-e2df9912225a,15
al,boone,42,-134,2,0.20177865523669491,0.526990351144037,0.47555208126341275,0.5632732719900104,0.528758920890797,0.5623284889495386,374134,60.81687211327883,52.866838594945854,47.55520812634128,57.13599388124588,60.08893276183475,4a061360-cf78-4601-9c87-615586aacabf,22
maybelle,roberts,60,-29,4,0.22562867184924063,0.5251804248498824,0.4650825253388454,0.6252912472923787,0.5149508605546836,0.5214618816629887,334863,66.3266874967403,55.07302507984587,46.508252533884544,57.48097803798529,61.28143359246203,e466041f-be62-4880-9d34-1678601aa082,20
sudie,burch,131,-161,17,0.27526741547640654,0.5889179885310252,0.5250097568495948,0.5846394958204554,0.5411526809318733,0.6088482274365915,368994,54.02644849387963,52.25036339062967,52.500975684959485,44.02495473515282,63.76337077382033,f2b3d8be-1fc4-43c8-89c2-c8c1f52c9d54,21
lota,nielsen,19,-28,10,0.3993380176738601,0.5297379321126152,0.5135427246310494,0.5329978128624148,0.5256861122049665,0.48248899208800733,490126,47.93643271671031,63.994330353340075,51.35427246310494,64.90583270985077,69.966900883693,9a3ba70d-6c24-4fb8-a646-b782b2f16722,15
winfield,alfaro,84,-101,9,0.12200341097289846,0.7224565513793234,0.33878997424242924,0.6316501712996759,0.2841907583282581,0.4387755223546006,640510,54.71344799869387,59.8065977522183,33.878997424242925,35.5463483358409,56.100170548644925,ebb366a7-94b8-420c-9f7f-20dec74f6306,11
lloyd,lynch,52,-243,13,0.1499685641690145,0.6579800880740994,0.4776456909588057,0.43213674376450817,0.46852693089575675,0.5779698685636966,333074,73.12840144074411,54.05424166715251,47.764569095880574,45.29103874447474,57.498428208450726,1fd8f220-552c-4cbf-814d-10a3cb580cf5,16
lonzo,mccarty,141,-144,3,0.1579631069122449,0.6262212453383144,0.40394878107347576,0.4016034543782553,0.3956921110396584,0.4917392617662929,517310,54.77438631198943,55.56860569810064,40.39487810734757,44.73186040720389,57.898155345612246,8df44c04-f485-4d7d-90e0-8b5f41a56f17,19
orin,shannon,111,-235,33,0.13185780653428814,0.6430276016316735,0.4235046096775413,0.46112729051206014,0.4123313968630977,0.5228306109646198,449757,61.75090755519474,54.08110710374403,42.35046096775413,60.096575235952045,56.592890326714404,275bfe2e-bcbf-409d-b884-488ab3b23f05,5
rufus,pearson,91,-24,29,0.344756569622813,0.5266973284398311,0.6054812152562609,0.422508117483937,0.6376727256843584,0.6312807166743531,267444,58.582197707125616,54.05302075506624,60.54812152562609,45.0967032835001,67.23782848114065,afed2007-aa02-4c2d-9ef3-38d2e735e8d1,17
margie,duarte,86,-36,34,0.4023235574811388,0.5161244534506824,0.5172670554959294,0.5129688706264091,0.5192749214783869,0.43698840264396516,445477,53.470721773296525,66.13947837400833,51.72670554959294,46.396583353079905,70.11617787405694,417e5949-47a4-4876-8b5f-434b5d9a0c56,23
paralee,dominguez,140,-86,30,0.26792976718776607,0.5408373760236311,0.45735225642129074,0.5109188310042837,0.4607675155533971,0.43106192454484143,471869,58.55495184875116,63.12513556089587,45.73522564212907,43.71464742916697,63.3964883593883,aebc1e10-e607-449b-aa5b-fa7cf6f929f2,23
pierce,nguyen,13,-83,3,0.24452058440407676,0.509208521051166,0.550210456673732,0.5346098727075704,0.6072737406689299,0.6272034626459649,271543,60.81595368563693,49.80583301492398,55.0210456673732,47.14134119434029,62.22602922020384,467d47e6-297a-4353-b1d7-a0303c169fdf,15
graydon,velazquez,152,-191,9,0.5554355773179886,0.5666392595089034,0.6252074236998344,0.5440679178989143,0.5810411781816648,0.4723936579909174,454197,52.76776512224637,74.6200997840888,62.52074236998344,54.101846187351065,77.77177886589944,5cfc0f3e-f678-472f-81d1-f8be78c2da91,0
jasper,ruiz,33,-211,18,0.3095104787326619,0.5815972087028931,0.43245837071035736,0.500415919301597,0.4160911695842442,0.4004266145143968,556527,54.54868516454293,67.00810885883769,43.24583707103574,51.7801454532276,65.4755239366331,43498940-052c-48ae-bac6-dd7009b826d2,17
ester,zhang,83,-163,18,0.15610148435965843,0.45018968038602813,0.455723428260779,0.4243355570905309,0.5431927063325744,0.5721199113961919,394590,46.778470686565896,44.97250030369429,45.5723428260779,62.87693268464446,57.80507421798292,a89ed621-a6ea-4200-be3d-7bf10c48aacc,3
adeline,flowers,5,-202,12,0.3774145630819472,0.5703592689682057,0.5406126803287318,0.5122087464894463,0.5451227457631599,0.5977802868403759,563663,29.32552546071843,55.64130207098592,54.06126803287318,57.56605534609268,68.87072815409736,44e7f0f6-74f6-45e0-b7c4-04c43ac59a74,16
eva,contreras,129,-197,14,0.3177906049573389,0.5083646407417967,0.44627584397665543,0.5765302856252943,0.46702409908083076,0.41965693091969963,519294,49.657125285321726,63.07390491990371,44.627584397665544,57.35038921598967,65.88953024786694,182a1989-763e-494f-90c7-b98bfd3a0d32,1
isaac,barker,20,-72,16,0.316378594809422,0.5115333237146653,0.4081262700544232,0.5695655185786721,0.451327553583342,0.44940060884653654,577402,39.89915785518674,58.77089797845596,40.81262700544232,56.45536620492222,65.8189297404711,f983ecfb-12a9-460a-8a75-bdab41957929,6
flora,barron,60,-20,19,0.06476988251374638,0.7407124519201718,0.3131280158915908,0.4601302856764789,0.2938318780809725,0.5090206813574377,520953,63.669130930048034,51.920254358671144,31.31280158915908,42.387758775000464,53.23849412568732,bda5e1c2-aff7-4714-94e5-0886b7f0a184,4
almeda,xiong,78,-231,22,0.13006785026944323,0.5384262059196788,0.43288740602772674,0.522667848957144,0.48319622332017154,0.5690860431394429,431079,50.71314608985505,46.84054034867394,43.28874060277268,47.5561213046027,56.503392513472164,4e6d77cc-ed9c-4fed-95e0-52c9fc09cb3b,12
jerome,frederick,20,-42,8,0.08037665201488098,0.6259591587448541,0.3629456496281554,0.4444077493917466,0.37139988469150104,0.5134925161564542,555456,50.933626149200265,50.73361402233041,36.29456496281554,54.10887792577937,54.01883260074405,824560d1-e7fd-449a-acee-030848bcc62d,15
jay,dennis,122,-29,24,0.08015639908939587,0.7555141130499451,0.38591522303978193,0.4241303750419171,0.3178169467912551,0.5119853592338713,548750,59.342017648414405,55.17175724948336,38.591522303978195,47.242082293169865,54.007819954469795,a827bdca-3c98-46df-8106-7539c92a80c0,23
julian,english,127,-21,11,0.4226566971826622,0.5019319206463406,0.5131373996096704,0.4514513006053645,0.5299371928651722,0.4471890295780561,469956,49.85951814983702,65.85716804262859,51.31373996096704,38.36830534887338,71.13283485913311,08fa1923-c934-4b5e-bb95-1e5e1d4632f9,2
ima,reynolds,68,-71,33,0.24772995946245935,0.5336934277788175,0.4353616787387578,0.6205451446573907,0.464274609945326,0.5189036836138768,613029,31.949358950653984,53.57367208733395,43.53616787387578,53.89771599581946,62.38649797312297,a8e55266-f4c8-42e5-8939-aff391551e3f,20
christina,lu,45,-17,9,0.008687865844437148,0.6910798027979316,0.34888447538510897,0.4909945322243099,0.3463704407641659,0.5566045427256937,469249,60.67074662839869,46.03762745434754,34.888447538510896,58.442383176457,50.434393292221856,c86c4fbd-d94b-45cb-9999-01e84a6af1df,0
corine,sexton,12,-48,11,0.4165602645752391,0.4990847060818781,0.5246413490428667,0.41206391919781804,0.544619674155638,0.46689186775443603,475086,49.178114559794054,65.43019475746755,52.464134904286674,54.31222926737025,70.82801322876196,e59c7a55-a260-4d8d-a1d4-34a620f52ab4,20
august,alvarez,108,-108,3,0.19501049130284676,0.661380186611576,0.4332024041593436,0.5525003336578064,0.41591679885327193,0.5270114965507411,467676,59.20845529618971,56.08414014951128,43.32024041593436,53.285572438605186,59.750524565142335,efe5071a-2b43-4263-8d08-1f77fb909147,9
stuart,conrad,132,-71,35,0.30229437457567054,0.46539526179034935,0.4771579947987317,0.397877138895917,0.5184369187667159,0.49894693152667036,587595,30.249977410470784,55.90924973958844,47.71579947987317,50.38864927983844,65.11471872878353,5d54b441-df66-45e3-8c5d-8f7e3f82028f,20
lemuel,roach,12,-63,13,-0.0333615686170905,0.6273919419351445,0.29666866398190617,0.5651392534211663,0.33438297220590474,0.5247184131458826,519121,57.407833501471416,44.74410004919538,29.666866398190617,51.07891820696145,48.33192156914548,b45c0a0d-b8e2-4ca4-966d-1667fd5c455d,2
elbert,lynch,86,-25,34,0.2688047191626426,0.6220440573040701,0.5523772269412975,0.534981644057826,0.5380073617592233,0.626908692846403,406666,49.65236577921226,52.622118155704634,55.23772269412975,51.5300510303246,63.44023595813213,20c3fb2b-aff5-46e8-81e4-8534715ff390,12
cammie,robles,25,-39,11,0.41377269987946197,0.5862746357559244,0.49521320362992133,0.4590902179718721,0.4637539434319705,0.4294121262887783,539434,48.03055710114491,68.17147108780601,49.521320362992135,67.17379161254065,70.6886349939731,7311512c-02c2-4156-affb-b97a5d3115a8,24
minta,wiley,0,-93,3,0.08485211949005533,0.6825917674585384,0.35390584366678596,0.5312150437456996,0.34869527525880006,0.5034350001940396,480536,66.71224850785529,53.95754237791755,35.390584366678596,44.62616705118089,54.242605974502766,a2480cbb-1aa4-45dd-bac3-0da7def0dbfc,20
nelson,hernandez,55,-8,35,0.08595490541303197,0.6296657787174572,0.3938505263821129,0.4575978072250958,0.4144081687005293,0.5977164787758948,501950,44.529967956457625,43.4296332780515,39.385052638211285,42.1268373605117,54.297745270651596,64bd96d5-810c-49b5-a9a0-9faa06b0a3fb,1
carlton,lucero,68,-227,24,0.08870166453949202,0.5857659349276696,0.35768138710965225,0.5313823081378001,0.39273871187593534,0.5381015744182832,585863,40.57580971561178,46.76920739187407,35.768138710965225,44.56477528891302,54.4350832269746,9c7f399b-11ea-4fb2-9fd8-5c4ab893b361,17
dave,burnett,61,-7,24,0.024223873668023144,0.6096817431595993,0.3883759788693787,0.5849677866410992,0.41777279651701954,0.5676221314788636,462439,60.10628139424006,47.41712142978235,38.83759788693787,45.502911761900315,51.211193683401156,f5926600-5fa5-49a3-9225-46c7e326e255,3
cornelia,jimenez,189,-179,18,0.5539506416523798,0.4278061390059009,0.5841356323034389,0.7152671748409932,0.622251835716331,0.44784143747232347,477020,46.48122528504986,72.09309172262218,58.41356323034389,57.17019552479573,77.69753208261899,b39d5a72-9b94-4feb-a638-85375c7ef01e,10
pinkie,houston,28,-235,13,0.5107609004508669,0.7073110669966567,0.5589269088929237,0.4573176120816525,0.46415368643353777,0.4730046777385591,533076,51.05284871807571,73.3719407272379,55.892690889292375,36.03415176588142,75.53804502254334,67ef2655-0f1c-4922-ab4f-76956da0a99f,23
todd,logan,179,-208,28,0.18424015480888323,0.4781294042165187,0.3863344259828833,0.49627631525392085,0.46105805223380597,0.48824913167528355,506644,44.521824193754064,50.63157813394081,38.63344259828833,52.1482889313967,59.212007740444164,454456b4-40cc-48a9-8a94-fa3a9e2989ec,24
isaac,vo,130,-79,18,0.09537757689776472,0.6228214778647333,0.44850045290794305,0.5101833688064524,0.4711345017650362,0.5889131551936283,314465,73.21734986271188,49.70324511292198,44.850045290794306,45.40737228093788,54.768878844888235,e1be7824-de4a-4608-8e01-3f97e07479c6,13
hannah,waters,194,-90,15,0.1710654542926806,0.6216715841708792,0.37643904753882956,0.4800482049523156,0.37010468044552214,0.4664991968593245,613628,47.70371955879449,57.53149611477413,37.64390475388296,55.26072380674175,58.55327271463403,86be6819-0d2e-44b2-9eba-314274bca106,20
bud,dudley,183,-145,18,0.1375900930584515,0.609156525299044,0.41609832212243547,0.34877895658073244,0.4276289068265921,0.5458928568237826,504844,50.460686542598665,50.87168286280526,41.609832212243546,42.51237213271154,56.87950465292258,c5b7037d-23bb-4209-abc5-55ddc45e8a60,3
violet,schmidt,142,-182,19,-0.025765300069699903,0.7686462250616798,0.3124541834882983,0.6064979889837082,0.29769122774417506,0.603200358254059,508358,56.058628402700975,41.41348653365138,31.24541834882983,34.34090755302669,48.711734996515005,42dc27b0-23e5-46fd-9894-2e1e54154339,3
daryl,vaughn,121,-109,9,0.24498483549686245,0.4841248804504158,0.468180499233874,0.5421725075350985,0.5380980106194937,0.5656592311397288,438214,43.41880864536679,49.265863549512815,46.8180499233874,50.59178930394215,62.24924177484312,fba2a208-142f-42de-8f09-2c930e910b85,21
norman,weaver,121,-133,8,0.0647485426834824,0.6474885636204315,0.35104606221589757,0.45283926635738053,0.36079319124594433,0.5481508598484933,576614,44.974665552694525,46.78386667056554,35.104606221589755,39.39692683350007,53.23742713417412,46bea259-0157-4688-a995-fce97184c412,2
lela,mora,146,-176,3,0.20883050168142914,0.4155688266218141,0.39056275991505796,0.49224167169802857,0.4688961267490115,0.4064783733481314,535011,47.92021628463436,57.780054629846845,39.05627599150579,47.64062401984241,60.44152508407146,3652d35c-cf0b-4436-b3fc-304866df9fee,0
morgan,guerrero,164,-179,15,0.2209039618823867,0.6307750331900333,0.388965398930409,0.49517520661031594,0.3884408329653351,0.4625575554201416,481128,60.366178868415254,58.51318763439113,38.8965398930409,49.71567524025561,61.045198094119336,c1213faf-4efd-4027-83a0-f6e26673dc84,23
mat,liu,57,-57,3,-0.11158219556713544,0.7536660298939254,0.30526372142655706,0.6069760791505319,0.31141470150916534,0.6392254349387606,480399,60.70392269941759,37.73560690700734,30.526372142655706,50.436048202346385,44.420890221643226,06a05e55-866f-4796-9576-ee7ab6a81f50,12
harrison,galvan,92,-147,5,0.5236634421576463,0.5318238444579799,0.5330143353618455,0.4623513947246416,0.5203983854085652,0.4336493863028696,591089,37.64404089478876,71.22444799632466,53.30143353618455,61.73644199216566,76.18317210788231,ef7c41b8-c9da-4d3a-b1b0-cd16bfc56f22,9
dona,kennedy,136,-128,14,0.3095485010637187,0.5015587305232498,0.5167063030059413,0.5278971574707074,0.5625049383777061,0.560905516528119,403488,47.48787457949784,53.67764537924354,51.670630300594134,47.773122013332724,65.47742505318594,1d51ac9e-b285-4109-9e6e-025d0b9fc415,24
pearla,hawkins,60,-234,26,0.1351641459905366,0.5797840356450857,0.3914676295609427,0.47084108217882426,0.4164770408772916,0.5240851942118513,542559,44.95294555118136,49.99964235695034,39.14676295609427,49.86611344034481,56.75820729952683,d2357ce7-c747-4f38-b6bd-989db628a957,5
guy,stevenson,142,-82,31,0.17697193232065533,0.4561463996885784,0.3640542774640251,0.5321359347987068,0.4450738556237338,0.4670195757221448,600212,36.5003256891465,51.506497924512715,36.40542774640251,36.74562901167007,58.848596616032765,1830ce39-9d68-479d-835f-21e939ba2872,6
lucinda,copeland,89,-26,34,0.3305213688341193,0.647532675956011,0.45534434507082894,0.6584550646123625,0.41450510394729806,0.43975872096977503,495115,58.83915416830177,65.85925035952262,45.53443450708289,51.14802277647607,66.52606844170596,1ea3abfd-acd8-440e-a8a3-35de317828e6,22
susannah,wise,24,-98,22,0.33491395232912935,0.5625920103685869,0.5541855699008545,0.24762969149462488,0.5615514281671651,0.5413417053095005,314203,66.91424628883715,60.962882853882185,55.418556990085456,60.77572462578964,66.74569761645647,17cb9135-44dc-49fd-b8d4-9a4b4a4f2857,19
tom,alfaro,134,-75,19,0.15586079013926102,0.6760542430416904,0.3883639060964256,0.5079992969075191,0.37674387743696724,0.5224426102465504,502484,56.85957713065045,53.72321334732507,38.836390609642564,38.3221485909313,57.79303950696305,16891f7b-ae35-4783-b4b9-5e8e8f6772bd,17
janie,alfaro,109,-223,9,0.11673069344114406,0.6386845788817195,0.36647062222503207,0.4337810070232718,0.3819805985521312,0.526170488896856,468874,56.64418837601409,49.527148169808974,36.64706222250321,54.74980552505997,55.836534672057205,f754b747-fea6-40a8-93b8-cf6463b05b20,9
issac,robinson,103,-217,19,0.2585565072339111,0.5995252360390317,0.5321430731961737,0.48658975395118476,0.5557576759888703,0.6667782524815452,375292,47.92402033477039,47.43937671602635,53.21430731961737,45.318698238521876,62.927825361695554,563182c3-84bc-4d94-8b08-70d09485fe53,14
myrtie,quintana,44,-128,35,0.06085761731177208,0.6303755055635405,0.4012938171910081,0.48806187912267995,0.41407896689121465,0.5868875926107656,478681,49.766309508528494,44.56092826151772,40.129381719100806,61.62285064085856,53.04288086558861,0cb1fe19-34af-40ff-9a12-dc50d95f759c,3
spencer,pierce,46,-221,30,0.41766696765519096,0.5000721119938664,0.5337586643378741,0.46377381170854615,0.5526519270019562,0.45344822975168847,407584,59.29847112059221,67.41497797445602,53.37586643378741,41.73263718204445,70.88334838275955,c957c41f-9b14-422a-b284-bfddbd5ad702,1
