,name,last_name,coord_x,coord_y,group,docile,voice_pitch,facial_ratio,retina_r,retina_g,retina_b,humidity_index,parent_worth,social_index,consumer_score,citizen_quality_score,prob_failure,z_index,school_id,student_id,genre_id,grad_year,parent_donations_k,final_grade
2824813,emil,brady,109,-138,20,1,0.14897654431035098,0.5827770197072183,0.3901326003725932,0.527094071475062,0.4202225714428641,0.5316331580802752,513458,45.92921111432106,48.974756022984856,39.01326003725932,37.91777947034164,57.44882721551755,d5157c2992a5bde028a8bf1dc96384ad,241f41b6-4f77-4734-9521-ed76c10d6ee8,14,1992,49.42303156763819,82.73755253540921
2830508,hudson,woodard,22,-80,16,1,0.4410546991207067,0.4861055125917217,0.5156756699616319,0.5972231628062976,0.5388157981326467,0.4860138527043753,578097,29.21350679961953,61.448695917747685,51.56756699616321,55.0512126593507,72.05273495603535,d5157c2992a5bde028a8bf1dc96384ad,f658c44d-4d89-4d1a-9d5c-a5bf428f7009,22,1993,49.53389168889511,81.92966610024048
2834168,adam,rodriguez,135,-7,17,0,-0.14435229195534016,0.3344925380298767,0.6013524478656675,0.5121129413109168,0.6806541425490586,0.6452019901608805,464796,58.92505608575801,49.17641530652917,60.13524478656675,45.104233632173795,42.78238540223299,d5157c2992a5bde028a8bf1dc96384ad,6464f897-7504-40d9-8807-449f556ec4aa,3,1987,49.77766411001613,83.12022493642175
2834601,zillah,alfaro,136,-218,16,0,0.2634071905383881,0.252098967852178,0.6436728003594798,0.5629786355557846,0.8778178896139278,0.7628423760265739,532679,62.51662149630051,64.51106979797382,64.36728003594799,49.897433827582454,63.170359526919405,d5157c2992a5bde028a8bf1dc96384ad,885c25fb-c360-4c82-a0a3-b79c8861d2fb,11,2002,51.150255926367045,83.70231326759095
2838922,jay,floyd,43,-42,28,1,0.3641859969488879,0.5926424764859543,0.5793126445159039,0.5972524657390005,0.5621132572994366,0.5393907812175444,300404,69.19003887077135,63.37519876216573,57.931264451590394,56.0847092574854,68.2092998474444,d5157c2992a5bde028a8bf1dc96384ad,def2f254-284e-4bee-b724-8fc494804b4d,3,1994,50.645064466010815,83.87324127732145
2843315,eliseo,little,25,-96,12,0,-0.031966545027889426,0.3859477872847064,0.6803430428427677,0.531012790427848,0.632716442884391,0.5043375336194574,517818,53.719770080107075,62.00972831544152,68.03430428427677,51.3477260545934,48.40167274860553,d5157c2992a5bde028a8bf1dc96384ad,56dca434-f979-4a7c-a543-f05198fe0d46,16,1983,49.51625269543099,82.63702196333047
2852100,dan,sharp,37,-102,1,1,0.42093211852317336,0.6334507227493645,0.5425931568417888,0.5537510757014996,0.4917085113851377,0.4984873259232824,477632,48.9663402560785,65.09920871739165,54.25931568417889,54.27013973453069,71.04660592615866,d5157c2992a5bde028a8bf1dc96384ad,d5cf1c1e-9f67-45b3-b8b3-7ea73bebb33e,1,1995,48.858477036568715,81.7662174892661
2855279,jose,burton,133,-107,6,1,0.369774059251544,0.5419268007908861,0.5346337017136376,0.4094120411510712,0.54184996618056,0.5140419280607961,392609,53.156641997376134,60.07794742784881,53.463370171363756,38.365045484366455,68.4887029625772,d5157c2992a5bde028a8bf1dc96384ad,5e21e7aa-55e3-4b8c-b5a6-92fa088c6828,5,1984,49.18715016110525,81.4026460733221
2857000,onnie,green,37,-77,1,1,0.24372457996450805,0.5258716098529189,0.4627510174012193,0.5978393874421097,0.4994263996013086,0.5246728841681334,430304,49.46630326931528,52.79832598306922,46.275101740121926,49.23375544023144,62.1862289982254,d5157c2992a5bde028a8bf1dc96384ad,0750153c-9851-4d0a-83cb-258a27924731,0,2006,50.769991115275964,83.66892853820494
2857373,lucile,jackson,160,-156,19,1,0.0523580361122562,0.6666910912963239,0.3572992779105319,0.5407541172871937,0.3674289467795807,0.5563080492804882,548514,55.538508223107655,49.672675964289496,35.729927791053186,52.00201447370775,52.61790180561281,d5157c2992a5bde028a8bf1dc96384ad,dfd55d7d-caa2-4b2c-921e-957217fd42f9,15,1998,50.85356454260091,82.99154352459429
2857718,amy,mccall,76,-93,22,1,0.2604355811599619,0.5880805250470104,0.4496968700087798,0.44871215387385655,0.4507247244463944,0.5029956477789918,543583,46.586831346700535,58.136988700889155,44.96968700087798,65.09478542710919,63.0217790579981,d5157c2992a5bde028a8bf1dc96384ad,b0292057-f52e-4ddf-a2f7-1fb45d02b88f,21,1994,51.94902232590847,85.46331366876082
2858434,lilyan,thornton,60,-19,23,1,0.11651616441119984,0.5278551073589425,0.3955359269332814,0.27631488847737845,0.4433775206458153,0.5297220887913514,567853,40.928073078401816,48.976865327955636,39.553592693328135,64.61555523683555,55.825808220559985,d5157c2992a5bde028a8bf1dc96384ad,b01a8411-beca-4c54-a1ab-f7123b36ed43,19,1986,50.15647436650049,84.44339669823366
2864916,mose,velazquez,146,-162,18,1,0.4152831070577294,0.50244570769516,0.5451910667079691,0.4611325701015528,0.5600062259058667,0.4429757825550605,375854,67.00701389999661,70.08641818492971,54.519106670796916,44.47351185945198,70.76415535288649,d5157c2992a5bde028a8bf1dc96384ad,91cb0bca-16f8-4ebc-afd9-45fe7cac8130,3,2005,51.621978590706796,84.29973592525755
2865498,bynum,rivas,165,-116,2,1,0.1667825479517615,0.6349545704165034,0.398518867016183,0.5356290470615576,0.3919495337885496,0.4931829680296919,474029,57.243368769268706,54.35020342480136,39.8518867016183,45.537261809513176,58.33912739758807,d5157c2992a5bde028a8bf1dc96384ad,b030521d-8553-48d2-b144-52a8f2844f70,0,1984,50.44924402121865,83.29167352910805
2876276,sophie,shannon,150,-168,2,1,-0.05121323787905474,0.7085974397747161,0.2380005783099986,0.5441691332867225,0.2458214537967968,0.5638390679929945,776393,26.134121971971393,39.317653969402684,23.80005783099986,57.591529860635355,47.43933810604728,d5157c2992a5bde028a8bf1dc96384ad,9072ca09-2d05-4274-ba58-ef725251adf6,23,2005,51.40166524074477,84.81540347419539
2886790,robt,xiong,5,-101,3,1,0.25309079465385764,0.4878336300729262,0.5454447059176732,0.34485146439761843,0.6070472692999361,0.6289125603789718,342993,49.25025951232208,48.339386289852435,54.54447059176732,36.72648254402951,62.65453973269288,d5157c2992a5bde028a8bf1dc96384ad,9a04dd6a-3467-4913-9524-71a48b07f549,13,1983,49.454484167845365,82.47606890228505
2886885,marcia,chase,140,-112,17,1,0.17635405219253086,0.606771872198866,0.4063309440993167,0.4141254212501899,0.42842212946237695,0.5070421619711194,412201,65.51818318990496,54.998591306746796,40.63309440993167,51.93098362961727,58.817702609626544,d5157c2992a5bde028a8bf1dc96384ad,dd3538cc-7e89-4c6b-b9a3-c2a0a4fec6e7,19,1992,48.115948298309576,81.28426931207704
2894470,bayard,xiong,63,-17,25,1,0.19778390914110844,0.5105866079934235,0.4579116327074426,0.4762107004213588,0.5090667691063616,0.5458600634052126,418863,50.08466090506739,50.05855107808946,45.791163270744256,61.836715714759094,59.88919545705543,d5157c2992a5bde028a8bf1dc96384ad,dcab79b4-af7a-4e7b-b8db-04118004a996,11,1987,51.802061298798435,85.16850875907663
2898476,merlene,kemp,8,-1,26,0,0.4616557004672048,0.4472258810857408,0.5819705726161367,0.5883547215008204,0.6277368836968438,0.5572830332128859,492009,30.756286568059906,58.67507960750248,58.19705726161367,48.86388239046626,73.08278502336023,d5157c2992a5bde028a8bf1dc96384ad,629747dc-0b67-48c0-afe6-77551a0da039,17,1997,50.41858985372308,83.40880966605486
2903690,alvina,alfaro,6,-179,16,1,0.4573049761999184,0.6391933869557748,0.4944626547242897,0.6040670637166398,0.4405852664141,0.42584157513648657,584968,48.261974525240795,72.05932673194675,49.44626547242897,59.10439031554512,72.86524880999592,d5157c2992a5bde028a8bf1dc96384ad,3e6d3cde-cb7c-43da-bf7d-dab95fea02ca,15,2007,50.46561655601908,83.73135059113396
2912005,chauncey,mcdaniel,57,-3,35,1,0.10854237864543204,0.6298787251556413,0.4116872364105042,0.6847298478863995,0.4142623438570087,0.5219964120545216,423520,65.54888844054263,53.195824508100706,41.16872364105042,49.27772270127235,55.427118932271604,d5157c2992a5bde028a8bf1dc96384ad,6e811cbc-d9c7-47a2-8800-6746396c7018,3,2006,50.30165507683672,83.56894095239994
2912047,chesley,guerrero,44,-14,19,1,0.4150087735114372,0.6427135529070268,0.5930713539047671,0.4726444593077955,0.5609491664961082,0.5403230267146927,239043,80.42708981065752,67.3330710734142,59.30713539047672,46.79610807089461,70.75043867557186,d5157c2992a5bde028a8bf1dc96384ad,42eb850b-5dc7-43a4-860f-d7226163acfe,19,1980,50.62472543863945,84.36628099630475
2923339,jorge,harvey,160,-169,21,1,0.3920297826359347,0.6168320493537812,0.5798376883010621,0.3981267369363261,0.56451505259728,0.6257817019022195,441990,42.13290067888315,56.183888539745105,57.98376883010621,58.932159675521575,69.60148913179674,d5157c2992a5bde028a8bf1dc96384ad,4f05cc88-b816-4a8f-9c92-d2ca58b0396d,1,1992,50.754238008994726,83.92765858703987
2923743,nestor,johnson,193,-205,2,1,0.18957909870558365,0.6657365098517247,0.4258613488243118,0.5903867556117951,0.4011905015553954,0.5190400377030933,547811,53.71827629750261,57.621029491752175,42.586134882431175,43.4101831325662,59.47895493527918,d5157c2992a5bde028a8bf1dc96384ad,31afc250-e800-4d85-a719-e15ce9428d5c,2,2009,50.22832209666311,83.27578711986452
2925919,lottie,wheeler,17,-217,14,1,-0.15934337852827676,0.6693167780041148,0.26420337108534914,0.6064146300264819,0.31201595695206724,0.6037993827218361,478612,57.68537590540189,34.322027965365,26.420337108534913,44.53857925700572,42.03283107358617,d5157c2992a5bde028a8bf1dc96384ad,6f325e4d-850a-45fb-b98d-8338e71444dc,11,1996,49.43533274415302,82.27914663562787
2927398,everett,bauer,188,-116,12,1,0.2849059656693016,0.5239116617499063,0.5021387809837554,0.5878894967897905,0.529550292134519,0.5173715933662756,379839,56.89857056668141,56.877906552057716,50.21387809837554,64.2689500236,64.24529828346508,d5157c2992a5bde028a8bf1dc96384ad,246d6b09-72de-4031-8195-4424c134acbf,22,1982,50.395891949238326,83.08410793088798
2929757,green,alfaro,125,-15,24,1,0.4591694265217361,0.4907102454300669,0.4746612596124163,0.5856590066244726,0.5024587855911501,0.4086159001970744,598390,43.288973924030934,70.46135824644287,47.46612596124164,40.30786300312821,72.95847132608682,d5157c2992a5bde028a8bf1dc96384ad,3d5b6fd3-3ed0-4396-88f6-fd700e645060,4,1994,48.980549312670924,82.46739825007694
2936651,denis,cruz,20,-205,16,1,0.2979206253243143,0.5329633533235201,0.4969084788758443,0.4545607698748476,0.5193399843534711,0.5260674442650284,480832,47.14854453116214,57.6152956981114,49.69084788758442,52.537117776467255,64.89603126621572,d5157c2992a5bde028a8bf1dc96384ad,f5eb126c-2ce4-4678-9b07-0e2887373efd,18,1984,49.147641818640224,82.1151711534837
2939961,amy,ayala,91,-229,13,1,0.2061032533842595,0.6742113914525271,0.4780091295044985,0.4590889256818356,0.4625458312989684,0.6435584304426376,526403,38.921955274956076,48.01032620726403,47.800912950449856,68.22092344604897,60.30516266921298,d5157c2992a5bde028a8bf1dc96384ad,715ea917-df82-4b43-b17d-f89c499c0b7c,6,2000,49.161608591763716,82.69176019556707
2952346,josiephine,stout,30,-183,22,1,0.2468294170206504,0.5526507295205484,0.4562518081376725,0.5423098883220198,0.4797714673744874,0.5094490244683499,479753,52.1635740360271,56.974723597325934,45.62518081376725,39.552884404184844,62.341470851032526,d5157c2992a5bde028a8bf1dc96384ad,011541e2-955d-42ff-8c7a-507a032b5db6,16,1981,49.49642857527229,83.04823996330093
2958666,sudie,shannon,108,-64,25,1,0.24757250994254545,0.5690877704152973,0.43289017085474013,0.5451519918676113,0.4633416402693759,0.5227931998571151,519513,48.76642461046885,55.94711457099475,43.28901708547402,39.28069216120301,62.37862549712729,d5157c2992a5bde028a8bf1dc96384ad,d591e6d1-52e8-4621-9062-0a77b0e61bd7,22,2001,50.372636861756185,83.96188839679787
2964412,lucius,reed,8,-135,19,0,-0.20886576674400625,0.2159601648927788,0.6572947308885814,0.4680216086535985,0.7863824779693702,0.7004975705574978,449369,56.557957169366226,45.970991010208365,65.72947308885814,46.19195539016502,39.556711662799685,d5157c2992a5bde028a8bf1dc96384ad,480fe524-78cf-40be-93a2-4b21abc013f6,18,1999,50.9721329491505,84.65999443836681
2966486,emmaline,barnes,28,-141,13,1,0.2150800989239694,0.5918372700965621,0.3914547306369189,0.4781184615798424,0.4168090844520388,0.5057323674613383,571783,46.402573057557966,55.32864759624886,39.145473063691895,65.85255934936961,60.75400494619847,d5157c2992a5bde028a8bf1dc96384ad,ca4bd21e-5f2d-4881-ae24-3b358d7051eb,19,1996,51.36247057598011,83.7574175672727
2966932,darold,wilkerson,134,-249,27,1,0.15160025477857553,0.5768760195460174,0.3918015699169051,0.5029259922278568,0.4154048599524122,0.5030276090280885,570300,47.622014136389545,53.99509128136493,39.18015699169051,36.34656305031407,57.58001273892879,d5157c2992a5bde028a8bf1dc96384ad,cac25d5a-5a7c-4b99-9443-201bc7085e5f,19,2003,49.61248537880107,82.98817091790661
2968463,mollie,carr,127,-115,0,1,0.23268927291494745,0.6303169663882272,0.4538558066379891,0.6396938871179104,0.4486751901024151,0.5207815340506602,432286,62.08705759188118,57.9052729679125,45.3855806637989,38.41412529273839,61.63446364574739,d5157c2992a5bde028a8bf1dc96384ad,be704a6c-a613-473b-a8f4-1b11d33e297a,19,1989,50.641919980562136,83.4335790930492
2978092,myron,mayo,138,-111,14,1,0.13428532810573812,0.5055429798501496,0.4487230866148831,0.5734719457671303,0.5202513263511476,0.6096025864094171,438516,43.512073633306954,43.344304855133466,44.87230866148831,51.37572879719362,56.71426640528691,d5157c2992a5bde028a8bf1dc96384ad,5c3c1695-9bff-4e65-91ce-3bb92d35e205,21,1992,47.71889914239906,81.41408118726795
2978640,spencer,navarro,92,-108,25,0,-0.07357998231059938,0.353053597372985,0.7099398702902645,0.6197367832940018,0.6810187260961971,0.5765168373402272,492707,45.32904397139986,54.296612332636755,70.99398702902646,27.453130173945247,46.32100088447003,d5157c2992a5bde028a8bf1dc96384ad,c3a4fdc0-370f-44d9-80b9-8d6235e1fd1d,16,2009,51.08411988076776,83.94967533686155
2984471,alda,williams,84,-97,22,1,0.4338448422400056,0.48733325399805894,0.6022244467788623,0.7397374147908331,0.6203540476873461,0.5241021888650308,347575,55.35713427462435,63.493698682060526,60.22244467788623,49.82926484884496,71.6922421120003,d5157c2992a5bde028a8bf1dc96384ad,839dff11-6825-405d-aa76-82078c2b11b2,7,1998,49.575681969092855,83.20852188854188
2986663,inez,lane,124,-134,10,1,0.1857802635000818,0.6443700140724731,0.3740171161511293,0.4590283579195649,0.3788271864153309,0.5334563461395488,636107,38.01905192903707,52.113160775378255,37.40171161511292,45.44869577541337,59.2890131750041,d5157c2992a5bde028a8bf1dc96384ad,fb83209f-6c56-4d8e-892a-495bde7c7fb9,6,1980,48.45596849612547,81.79420967307908
2986746,hamp,watkins,49,-52,21,1,0.018081415091964814,0.6662172300837451,0.3847062954829628,0.3228453722450656,0.4105333610996606,0.6715317377104069,512545,41.683867885334045,37.3681438249593,38.47062954829627,63.83687812502637,50.904070754598244,d5157c2992a5bde028a8bf1dc96384ad,f0b5ab19-7d52-4c42-8533-08178805bc1f,3,1982,49.716796728930795,82.15707973212228
2990713,adam,roberts,123,-45,2,1,0.054388148445156936,0.6722613028596228,0.3508964956243502,0.4616970554427797,0.355466436189456,0.5610481815906527,544689,49.226020767697705,46.18453964477865,35.08964956243502,48.27949303472093,52.71940742225785,d5157c2992a5bde028a8bf1dc96384ad,78a2ef6c-d2ca-4d89-b9e0-1ada66ddf521,4,2007,51.21814388808341,84.27507357879675
2995664,noah,fisher,84,-150,33,1,-0.1192969009634487,0.7309042738142508,0.3009738953764215,0.4900166866557005,0.3046649653287908,0.5858933885248363,442432,68.77464636371886,40.98876344421677,30.09738953764215,57.174976605505506,44.03515495182757,d5157c2992a5bde028a8bf1dc96384ad,39a0e9dc-109b-46df-90fe-9fab8279a5e0,1,2001,48.42032962098932,81.94745238558414
3005509,estell,stevens,67,-113,13,1,0.5108245879084219,0.5634373491751415,0.5957774709824127,0.4768061880784402,0.5853274391499999,0.5095032051458399,399256,58.33469215134344,70.10062517052563,59.57774709824128,54.02026400273947,75.5412293954211,d5157c2992a5bde028a8bf1dc96384ad,cbcaee3f-7c10-4f62-8601-a9d95e96f96d,21,1987,49.120268387621316,83.17114875139649
3006712,jolene,spears,123,-121,9,1,-0.037913118188138806,0.6814234466362616,0.3547918362458395,0.5384618256184998,0.36593389812685134,0.5780466469444849,397852,69.27942613311984,44.21568646657881,35.479183624583946,23.376390003412357,48.10434409059306,d5157c2992a5bde028a8bf1dc96384ad,ceca1d30-926c-47e0-887b-5b483e699c23,23,1986,48.338119556918535,81.47089583261615
3015007,hubert,daniels,126,-223,13,1,0.2959118977810227,0.5537301206562377,0.4430579944349168,0.5468564044104127,0.4650686686148666,0.4836932034249081,513347,48.409263903493105,58.90612388583064,44.30579944349168,45.74596000147771,64.79559488905113,d5157c2992a5bde028a8bf1dc96384ad,df8a3215-d752-4dec-9e7c-3124c273446e,24,1991,50.98750188753974,83.36266067797379
3015992,cap,glenn,32,-100,28,1,0.12647820039299318,0.6628401659211821,0.3847612182131572,0.5124819117785026,0.3840768603537315,0.5460847950850768,508516,52.74327696278848,50.230002737409535,38.476121821315715,65.1384205613139,56.32391001964966,d5157c2992a5bde028a8bf1dc96384ad,9ceaf0bc-3c59-45ad-b22b-1cfce295f1cd,15,1986,51.93314381081257,84.45249065921959
3022045,ezekiel,howe,72,-18,8,1,0.3229735629594779,0.4347199442497724,0.4981446215627264,0.4888889215100471,0.5494262829677695,0.4885872468155975,513025,36.60057543117569,56.88256224409851,49.81446215627264,68.24634704769547,66.1486781479739,d5157c2992a5bde028a8bf1dc96384ad,3cafca3d-6b2c-428e-a1af-1af134f204d3,24,2000,49.75786865426392,83.42490390719716
3025648,talmage,molina,62,-36,22,1,0.2731007254938784,0.5244932510689178,0.5128229889592063,0.4570482145468158,0.5495094884756766,0.5328605930980529,303488,66.61283843602035,56.79686219709193,51.28229889592063,63.34674928027268,63.65503627469392,d5157c2992a5bde028a8bf1dc96384ad,da79f304-ba21-4a76-80e1-e8c31a903927,18,2001,50.223282368965215,82.46208634405859
3028207,roberta,mckay,138,-170,30,1,0.2856047414160996,0.5634371571819191,0.4830640953737146,0.6556836726652391,0.4857379827616055,0.484047374686864,410346,58.629051348635905,59.62079999051639,48.306409537371465,42.008409891053226,64.280237070805,d5157c2992a5bde028a8bf1dc96384ad,e1b57f8a-d898-4be7-8d0b-101f6b9bfe7c,0,1985,48.88718588442835,82.2491618259306
3029623,davey,shields,99,-122,16,1,0.17146990018457164,0.6322435730926242,0.41083647904542464,0.6034049335974193,0.42557199999677386,0.5703578868261824,524128,47.020719812778204,50.17407306127697,41.08364790454247,59.2880736574374,58.57349500922858,d5157c2992a5bde028a8bf1dc96384ad,22fa68c2-9fed-4255-82a1-434280227316,8,1983,50.63478527502454,83.55345457642845
3032053,patrick,zuniga,111,-139,20,1,0.128470230371446,0.6678052788179418,0.4317328101406263,0.6698639365183516,0.4268256275851891,0.5821030957551739,446119,59.47948867527223,50.87476450798804,43.17328101406263,69.30357131108819,56.42351151857229,d5157c2992a5bde028a8bf1dc96384ad,8d8152c7-72c6-4180-9c2a-5a62b4c5f55c,10,1983,48.58634174572135,81.13418480330431
3033720,lucile,aguirre,4,-110,6,1,0.08664566130326777,0.6084199995193351,0.3626954650585637,0.5384454881619751,0.3886984548206256,0.5356373708375104,531358,48.35264155700593,47.65166395449374,36.26954650585637,44.537636592698014,54.332283065163395,d5157c2992a5bde028a8bf1dc96384ad,673c5d48-6240-41ab-8145-9a075a618691,0,2002,49.03667905791653,81.24308860064491
3034086,etta,hansen,75,-238,12,1,0.27291276172625034,0.4867430487331601,0.5108375484434986,0.32966804630576513,0.5576401761558691,0.5087357014970062,308370,65.79950074633203,57.540204447346156,51.08375484434986,36.69457895792397,63.64563808631252,d5157c2992a5bde028a8bf1dc96384ad,e5c8db3e-c418-4d56-afe3-ffdd4ddb5c7b,7,2007,50.76473525245522,83.99093656179086
3035215,beth,peck,175,-172,3,1,0.011737390297057892,0.6780010593783993,0.3975355715039519,0.5255393264301685,0.4096460098768917,0.6349229455738046,407707,58.931135245113545,41.41752949765127,39.75355715039519,45.14232538726367,50.586869514852886,d5157c2992a5bde028a8bf1dc96384ad,1477cb71-4372-4fe4-9e1a-c6119ef22902,2,2003,48.685664570438405,82.2719873154695
3054082,burton,zamora,90,-10,29,1,0.2297120081886008,0.6243488992562973,0.4802383225208679,0.5326893604470992,0.4768024731143078,0.5485085437836675,396409,62.98312452635845,56.51514343986465,48.02383225208679,52.543006539020396,61.485600409430035,d5157c2992a5bde028a8bf1dc96384ad,a037fced-df82-4e5f-a3e9-81b5296224dd,1,2008,48.57878499532942,81.12329753948497
3060677,manuel,webster,65,-6,7,1,0.1605011500192226,0.6661811681856488,0.4022039456408008,0.5600389788387199,0.4032065215960313,0.5602944858917503,482194,54.028148011525786,50.736464549216954,40.220394564080074,54.43790010160288,58.02505750096113,d5157c2992a5bde028a8bf1dc96384ad,d5b0cda6-b8c6-4494-96c8-8772914e9f4c,14,1992,48.93901708809364,81.93951712280109
3062948,warner,lowery,121,-29,31,1,0.0834635018680776,0.5294097845843052,0.3526798497236707,0.5512365564714041,0.41173998074976703,0.5423087691330662,650318,29.495836294849315,44.66403863612454,35.267984972367074,54.394010523332796,54.173175093403884,d5157c2992a5bde028a8bf1dc96384ad,c99e4148-6c1a-4315-89e2-f3e353b5d59b,2,2004,48.751113982087205,82.08810951285268
3076853,guy,parks,50,-121,10,1,0.3334022642758792,0.6155011405663956,0.4445606179016913,0.6401419528174506,0.4250174230620408,0.4328919776067504,525357,57.911487388946206,66.91805510488254,44.45606179016914,34.259012846449586,66.67011321379395,d5157c2992a5bde028a8bf1dc96384ad,9030d2a5-7b96-42f7-b6fd-8a03bdfa0e70,20,2009,48.93856905781485,82.35102736114341
3084817,alois,copeland,28,-166,30,1,0.26738656759927304,0.6428651360067154,0.3879644298624288,0.6291212030421165,0.3744558181989656,0.5095845632697898,729123,25.15717020793292,55.253159924339606,38.796442986242866,49.16384774630145,63.369328379963655,d5157c2992a5bde028a8bf1dc96384ad,22f1f0c5-5a9c-413a-98e7-10c3ae4af7e2,21,1985,48.65017525513928,82.00808486966021
3088311,ardelia,cox,91,-234,14,1,0.15929214376875356,0.7043277720732388,0.4353143381927952,0.6658514963056585,0.4262335388228745,0.6233098640883032,449541,54.64034447708328,48.375852556871955,43.531433819279506,52.877607319611705,57.96460718843768,d5157c2992a5bde028a8bf1dc96384ad,52db8c5d-57a3-4a4f-b9ac-d167ea6deed8,13,2001,49.897104422505606,82.7230575332347
3095495,jeff,cherry,130,-119,4,0,-0.4223057938801104,0.2636805517333992,0.601071715943677,0.3214869785126647,0.6278134628235994,0.5660785351133613,454395,51.9344292818205,39.99741025409669,60.107171594367706,47.25803731722511,28.88471030599448,d5157c2992a5bde028a8bf1dc96384ad,9b45cda6-6773-442c-9b24-789a4e42a8a5,2,2003,49.386950108587605,82.86961024866294
3104665,isabel,carroll,88,-159,17,1,0.12298713520049764,0.6134402887023774,0.3986209282827622,0.4940321061785065,0.4055552490944918,0.5235219726794806,537594,50.656177537454006,52.26925260993617,39.86209282827622,52.79049614246682,56.14935676002488,d5157c2992a5bde028a8bf1dc96384ad,cd8efda1-1bb8-44b0-984e-1f9849b7349a,5,1995,48.7030385615241,82.8995681780481
3105335,omie,rasmussen,157,-141,4,1,0.30213041314363553,0.6277204254134489,0.4939887545331855,0.5175536457970166,0.4990769664708985,0.5937475850061888,454177,49.380216467335856,54.549983084125955,49.398875453318546,31.712845515835088,65.10652065718178,d5157c2992a5bde028a8bf1dc96384ad,2095e8f0-4cae-47d2-ac01-4265cfe42bef,10,2005,51.21064260087754,84.95852433444153
3119213,dave,atkins,105,-103,10,0,-0.17194547716787345,0.4055631604487944,0.7522435454195456,0.4512300447892653,0.6439292954916946,0.5484724757252384,498141,47.66376226560821,55.60822267278717,75.22435454195457,39.45144299784996,41.40272614160632,d5157c2992a5bde028a8bf1dc96384ad,16d97614-20f5-4680-8db2-6eaa6779f6e4,19,2005,48.21903337133833,81.80025925874627
3122609,lela,lambert,98,-158,24,1,0.2964005787429709,0.473871035429649,0.5030993265378697,0.5469959737914647,0.5507143509813963,0.5190408138117516,448259,46.8792923395586,56.34320064165613,50.309932653786966,51.62096994960611,64.82002893714854,d5157c2992a5bde028a8bf1dc96384ad,7929e67a-8297-4b50-8e03-91a11d3c1de8,23,1998,50.375766184056566,84.10048137982344
3128593,solomon,lynch,94,-250,22,1,0.2248510973334077,0.5360338499729539,0.4566148303069633,0.5932411285547599,0.4902143470924387,0.5070938465412898,416039,58.1907290095836,55.788660870333025,45.661483030696324,49.748406992779465,61.24255486667038,d5157c2992a5bde028a8bf1dc96384ad,ce7df138-8d9d-4834-b1f9-5a94b371a80c,11,1997,49.30364092912433,82.79902506319341
3133453,armand,edwards,30,-167,16,1,0.009078347442051271,0.6291504977508832,0.4380098042976912,0.6415642887723765,0.4783864079672158,0.6872816298173999,361325,58.40600936573408,38.6133386420232,43.800980429769105,38.26318238117522,50.453917372102566,d5157c2992a5bde028a8bf1dc96384ad,04228dc7-21e6-4dcd-878b-6470f653e79b,12,2003,51.15203815522407,83.39310598172341
3137035,alec,delacruz,104,0,21,1,-0.13515064436011048,0.7204557503460981,0.2988828871385483,0.4912166002822864,0.3145791228069831,0.6121413712825835,425682,65.32972099456202,36.977777705439,29.888288713854838,24.838579458304878,43.24246778199448,d5157c2992a5bde028a8bf1dc96384ad,b0a15a4a-5e8a-4125-88ae-0cfa708d3851,17,1984,48.23007380793398,81.78096195716631
3139426,everett,sharp,87,-24,22,1,0.3492187989809046,0.471068046383401,0.4759629387372826,0.4580025898839954,0.5189132265596436,0.4808364824628129,566727,34.90905327524786,58.97609775347487,47.59629387372826,62.1898832673509,67.46093994904523,d5157c2992a5bde028a8bf1dc96384ad,01ee874f-0427-4f0a-9871-e18d0de27b3a,3,1986,50.80319391927432,84.15843604797365
3152586,rosalind,carroll,152,-200,13,1,0.5572346357746152,0.4669185104845641,0.5253441554403853,0.4300074628175944,0.5202767184032238,0.3533461596953169,600079,37.01937224877314,75.18862263989355,52.53441554403853,50.8791093436376,77.86173178873076,d5157c2992a5bde028a8bf1dc96384ad,e69973c4-ad12-45b2-85bd-3ec34bff1cc0,0,2005,50.76757017832879,83.72947933412408
3162222,hardie,clements,33,-96,9,1,0.3288062661186193,0.630572984784204,0.4436028487910473,0.4635732997497,0.4233872460112063,0.4906873171549993,575477,41.5053468019499,59.74485023985085,44.36028487910473,48.35597168483758,66.44031330593097,d5157c2992a5bde028a8bf1dc96384ad,1293566e-11ba-48f2-8917-cc67f0dda7d0,19,2004,49.145629472172175,81.94755521121095
3166834,lavada,vo,144,-19,12,1,0.3020875722920846,0.5467154331065485,0.4645383908870192,0.488401902759439,0.4816706071646317,0.4929075295713681,523942,46.091459870254205,59.268161613117925,46.453839088701926,39.512352577207025,65.10437861460423,d5157c2992a5bde028a8bf1dc96384ad,127872d9-ad74-4c17-8916-2241978eca6a,13,2000,49.73728743694314,82.71313664211121
3172051,henri,richards,17,-219,10,1,0.2341748019742349,0.5173944392280917,0.4495292658027725,0.542662303124062,0.4960750891816532,0.49218430450653206,423665,61.07297223964058,58.03751531341116,44.95292658027725,50.267250157913466,61.708740098711736,d5157c2992a5bde028a8bf1dc96384ad,67076f25-f0ec-4ab8-bbe1-12f982a20a33,2,1982,48.5003356881086,81.59782134039348
