,student_id,snitched_by,obs_time,place,obs_id,data,name,last_name,name_snitched,last_name_snitched
4262,e6d9f317-8dca-4dce-b824-00a7202c6da8,7437a59e-dcbf-4462-be83-a231b60f0c02,2020-04-25 10:56:48,corridor,06f1f90c-647b-4700-8286-122716f5cfeb,b'YG/ew3DcnEO1MC7YatGgfw==',earlean,rivera,myrl,jacobs
4263,cf27ca4f-76a5-4669-bcc0-72e3d2d28e7e,7437a59e-dcbf-4462-be83-a231b60f0c02,2020-05-25 16:33:58,bathroom,43c16858-7da2-4a0e-bbf0-c6eb6124ae73,b'0N9ewiSJgzfQI5uyBXcFUA==',woody,trujillo,myrl,jacobs
4264,c7a73153-401c-4fa7-b4d2-723eaa5e4ba9,960bf443-c264-404c-a368-b137dd8c2238,2020-05-29 14:44:52,classroom,a3432c6e-98b0-41a2-8494-c5fd104ca7e0,b'LD6ZwLfjTlSAhaDMI3ES90muuRLPLH/Y',cynthia,marks,gordon,walls
4265,fe3a30f2-c828-4ef4-94ce-fdf0a1eb33dd,7ee0169d-74fc-4449-9c08-ec599c1c15a7,2020-02-20 13:49:52,classroom,2411fb22-568b-496a-8be8-bca4cbda9764,b'DUC83gEUGg9ONl0oWXnUWg==',mellie,donaldson,jeannine,caldwell
4266,534e72c1-4f2e-40d5-9de0-f619ff6600b5,7ee0169d-74fc-4449-9c08-ec599c1c15a7,2020-05-16 12:47:42,hallway,e51f67ef-b05c-4c1c-a36b-554dac3b588e,b'RgnvNXkTLDUuedXdq6WLcg==',veta,huerta,jeannine,caldwell
4267,fe3a30f2-c828-4ef4-94ce-fdf0a1eb33dd,29cbdff9-4303-4419-8c71-b379cce4e1c8,2020-05-13 15:13:20,classroom,ed621e2c-e25e-40fc-afb4-065ad723379f,b'h0pPxkJ0pmM8Cm5iPvd0EaRnlIMD7QSk',mellie,donaldson,estelle,mcintyre
4268,3f676445-a15d-4093-ba9f-64672e03a77a,a0d67d88-41c8-48f8-a836-8ac28485dd85,2020-03-24 16:35:46,cafeteria,20d63fa0-ef70-4bd2-911e-d2ebd456d200,b'PTURuHtK4LAMwwGTqiRyig==',janie,ortiz,dink,miller
4269,4a023a7e-5571-4f8b-ae2e-8453c5e24e46,a0d67d88-41c8-48f8-a836-8ac28485dd85,2020-03-24 10:12:10,parking,501bcb76-1e98-4a53-8193-edd1238e85ba,b'qJHIZTnUjALqNTFPMAae23OVxW4bW7g5',alta,nunez,dink,miller
4270,3f676445-a15d-4093-ba9f-64672e03a77a,6e63fc46-2ec5-4552-a9ca-2757330fdffa,2020-08-07 11:37:15,hallway,eb40e491-3aab-4b75-8629-0e890efcbdfc,b'1Qvm/KXYAhuDUlJeD3ywjBGBqUrIIOhA',janie,ortiz,eldridge,benitez
4271,47d00f2d-d34e-4950-8eab-e099537bd486,6e63fc46-2ec5-4552-a9ca-2757330fdffa,2020-11-09 11:22:38,football_field,427d8ff5-8b2f-4132-857f-5301a7d93834,b'Dn05v2+IoG4sfdov257G0Q==',mack,patterson,eldridge,benitez
4272,ca38f314-dc74-410a-a25e-88b0c61b435f,ed57fb2e-fdf6-4c00-a46f-3f201d0ad664,2020-10-16 11:01:45,hallway,0e4ce921-0357-4e20-9f51-c3a12e136009,b'9iKva9k9nPYcDgVkEg6gEhPrmMEqbYZKEO/VFhJW1Lg=',isabell,benitez,christene,lester
4273,d12f28d7-27d6-4d69-811c-c29681d8ce24,ed57fb2e-fdf6-4c00-a46f-3f201d0ad664,2020-05-21 09:09:55,classroom,08d38b8d-51a0-4a9c-8103-a10eaf170a8b,b'9iKva9k9nPYUhijNIFR0NqElY/fL6fu5TKdn0U5T9bE=',lauren,chandler,christene,lester
4274,21e990fa-a37e-4073-9c8f-46ba782f56a8,ed57fb2e-fdf6-4c00-a46f-3f201d0ad664,2020-02-01 16:22:02,hallway,ebda4a41-b56d-4504-a491-6e05a5d5d1b5,b'IV4rX/ipAAMsvwT/xKe6A4T2s43tAM2s',eveline,duffy,christene,lester
4275,2d8eb920-5785-4cd1-bedb-e96f19bd003d,235208e1-fae2-4724-bd43-b8f431d596c1,2020-09-04 12:06:08,classroom,245542cb-e66d-48fc-b8b7-693e0ad2afbe,b'BByFk6Q/tjc=',chloe,davenport,leonidas,delacruz
4276,2d8eb920-5785-4cd1-bedb-e96f19bd003d,01f9a863-21cc-4446-a829-ee0c48efd25e,2020-11-17 15:22:03,hallway,0fe82928-ecef-4fc6-a2ee-2a8c3717d70f,b'kvGJstKzZ9JpjYZNhbQ8mg==',chloe,davenport,jim,mahoney
4277,de5305ee-7c5d-4c69-915b-24a629984987,01f9a863-21cc-4446-a829-ee0c48efd25e,2020-07-13 11:42:50,gym,de3d74b7-c04b-487e-a6d3-3922f8ca91a1,b'p2JlfzKOywZQg80n0nm3bg==',hobart,schwartz,jim,mahoney
4278,fe6f7445-9695-4b4e-aac1-3e5c45cc7368,01f9a863-21cc-4446-a829-ee0c48efd25e,2020-05-02 10:16:35,classroom,797bf822-a131-4729-855b-311d7da05709,b'FC6eu2jTha4=',patrick,nicholson,jim,mahoney
4279,b9df515d-9b17-43cd-8ea5-da17a1be602b,52614e52-2d26-4f55-b80c-62596fa6b171,2020-04-27 12:16:55,cafeteria,e2eab0e8-e259-4ae1-9b39-9c6398e5da75,b'6+uIt7e7kq4=',jeanne,patterson,erma,silva
4280,ed5bc279-8c3e-4488-b7ab-f01b8bc5548c,52614e52-2d26-4f55-b80c-62596fa6b171,2020-01-21 09:00:53,corridor,18618a02-a7a6-4c9c-871d-a4e9ed9e15f7,b'Qqnn4p40y8Zw60/rhEJllvP1DiX9d66879m61yFRlMEgwFoXK/3Q771MdWiKk82+',ramona,ayers,erma,silva
4281,6fb965f1-3ea2-4f3a-ad20-5f60d15f7724,9fd3d1d8-5c46-4dd4-89af-a29a0ed3547a,2020-09-08 10:12:03,hallway,3f8ce347-0b39-4d9a-9764-4d3d868e621c,b'eNoevAH0updMtfjssoxnYh1XnW4HLFiYiaH/wdLBHdGZZmOCkxM2DnOVxW4bW7g5',son,garcia,alton,potts
4282,948f42df-ee5a-4f14-bc2e-9a5c7f158ef5,9c6987e8-1109-44d6-8367-7a5fff7a9f6e,2020-01-07 15:23:35,corridor,e5c76fbf-c733-4429-aa0d-5d03cdc3f8af,b'Y34BOj2RLsn5seRoIbC5Ww==',ferdinand,mccormick,clinton,shannon
4283,f3b6a117-0ae8-4479-94b6-55e06264c547,9c6987e8-1109-44d6-8367-7a5fff7a9f6e,2020-02-11 11:30:37,bathroom,e6016430-1be4-488f-83de-90d895dadbef,b'Ie604tWEWOI2YuUzIjge/YA4TBHOjLmwQlZjU6/Dp9Y=',waino,mccormick,clinton,shannon
4284,a3b31ddb-576c-48d2-bde3-5107f53ca3ab,9c6987e8-1109-44d6-8367-7a5fff7a9f6e,2020-02-06 15:18:00,classroom,fb942374-b2bc-4497-bfd9-1443ef21fe09,b'oYKbEpkyCwNzlcVuG1u4OQ==',percy,fischer,clinton,shannon
4285,dc651ec9-428a-4cbb-88b0-77989e1ed7ba,9c6987e8-1109-44d6-8367-7a5fff7a9f6e,2020-05-25 16:41:34,classroom,d0e9166b-7520-4f7a-b611-7ac13b80374f,b'DyePxyG8j+cua8ahiaEMbg==',willard,austin,clinton,shannon
4286,6c8e0b33-30a6-4d21-a68a-c24e44ac0742,9c6987e8-1109-44d6-8367-7a5fff7a9f6e,2020-02-17 10:08:49,gym,81366adb-ae8e-47ad-9948-1207a9ae192b,b'ty87tBNoUKG/wDIjOJdvYB6/hY2Qj+wW/4Hr0DTXhsM=',kermit,cummings,clinton,shannon
4287,5f9d5316-3ada-479c-b983-2ca49ef9e8da,30b252c6-6aa1-4fd0-987c-5b8b3176eebe,2020-07-18 12:23:42,cafeteria,621d28d5-af1c-498c-8607-bf1e60758fd1,b'CEmZxCX5MSXYYB+A8tCuGlgVnKEbWpZA70SIdUVGXKwGcFZ/0o/ZkA==',linna,hobbs,rosie,huang
4288,3be99ad9-c2be-40b4-9908-ea10dc83103f,30b252c6-6aa1-4fd0-987c-5b8b3176eebe,2020-08-26 15:20:17,hallway,2fca8f00-509a-43a7-9d17-09a90db94f1a,b'938GoeNKtnALYnPapysCpXOVxW4bW7g5',meta,kennedy,rosie,huang
4289,847d25fb-baa5-4e84-aa3a-a29bf78e2bad,e86becd3-6214-4681-9b4b-a764c0d70a53,2020-11-23 09:28:23,classroom,60c77499-bce1-4076-90f4-e63041eef8aa,b'F1j29SkACNyS7xBxXF5so7YzP20psxHOIbkF7kL1n0o=',lucinda,patterson,davis,velazquez
4290,180ff9f2-980b-4996-b5ff-0fb6d4579e22,e86becd3-6214-4681-9b4b-a764c0d70a53,2020-09-24 14:43:24,hallway,62ccf8b5-48f4-4868-a307-181c66b97511,b'uqbgLPTIqJKfZbdAaa45JGhbvuDePnO7SvXHKzeh17tnd4y43ml1eh0I24G1mFr/ihVItGE7iaq8wCABR1nQ2H0KjdR9Wj8JVMr682gWF6cMIXUGEQdWM96RC+2XdVXbHLeGNFLxi+7zUv85iMxQ6Zbgu8hcqbq9pMB7wVhZTBXX1n39kXrwU7iJaj0ZZPCDnU4/TprlSYwEcuLRDNb4VJVVqoOVx9OoQv2PaxNHE/rThmhUkq58CZcQpAaWg3pQBt6LS/miNPqK3nuLccsx8ClLcKPSXwQMYPMj55tvzktkWaqIEvO4U6bS6gytMPdicMVhACSiwV0tkdh3QIIbIJOpzhLtmyIV',albin,parrish,davis,velazquez
4291,05b6826c-cd68-4c18-abf9-5f6de19ed1df,e86becd3-6214-4681-9b4b-a764c0d70a53,2020-06-15 13:56:11,hallway,bf8bc7df-1c2a-4adb-b654-4b2c0d06f95c,b'7RlX/l2r76r/x9Fe7LjlaQ==',roscoe,briggs,davis,velazquez
4292,e06b0643-17fb-4656-8a11-30abbff9e01e,e86becd3-6214-4681-9b4b-a764c0d70a53,2020-10-02 09:49:43,classroom,1eea3193-c9b3-4c0c-87c0-0e1b1178a276,b'SPEW0bkQL1FfM26nlNxeoNIPI6oJwbaiLbtJf5a/Ohd1gEA0s2TD9A==',kattie,mendez,davis,velazquez
4293,a7e6997a-c9fe-4d9e-a821-8ba12b3b060c,e86becd3-6214-4681-9b4b-a764c0d70a53,2020-10-07 10:44:23,hallway,b0e8e57b-1a7f-447d-bf9e-db34b7c47d98,b'3+HhHU640fxtF2+H3u7Sa3OVxW4bW7g5',susan,carroll,davis,velazquez
4294,acd7b20c-fa46-49a0-ade4-3f92f2e4aa23,e86becd3-6214-4681-9b4b-a764c0d70a53,2020-07-25 15:26:45,classroom,5c9e4601-81bb-48a0-9e37-52320988c3c7,b'nReZhXJdEqcRF9SjE1tjFeIbMBb3k6VjJ7X+5axq7BU=',arley,knox,davis,velazquez
4295,2e720a53-aecc-402d-8229-4b1a931406cc,e86becd3-6214-4681-9b4b-a764c0d70a53,2020-06-18 09:18:40,classroom,1b80e55e-0327-4817-8a95-8b8072bafa6b,b'uum9VyMCIk6txFNErYCVxI5vrLv4WPUHsi8gpqBl+bo=',ira,johnson,davis,velazquez
4296,f2b3d8be-1fc4-43c8-89c2-c8c1f52c9d54,6e2a0086-f40a-45d5-aa98-b00d3cf3af8f,2020-02-04 12:10:48,principal_office,230f7523-f6d7-49c4-89b9-f3bf438a2deb,b'AvG4q/kUsULcc2keaVB2EX8EhBNbaCkq',sudie,burch,johanna,sawyer
4297,f2b3d8be-1fc4-43c8-89c2-c8c1f52c9d54,03df775a-f15b-4dd4-bdfc-976de6fd57d3,2020-09-26 11:33:35,cafeteria,3c8b3346-0fae-4f58-b1ab-5cf494eaeb71,b'H8jAcA9hOP+fWZ1f0kPLlg==',sudie,burch,rhoda,wolf
4298,f2b3d8be-1fc4-43c8-89c2-c8c1f52c9d54,2a78f703-5ecf-47ad-aec1-808a36386475,2020-09-26 12:23:39,classroom,40760401-84cc-4166-8bd2-88c9d3ccb819,b'Qb0woIdh7iaqdLCTNb7AanOVxW4bW7g5',sudie,burch,cam,stein
4299,bf235dc1-5b78-4bfe-afdb-4609a15a7de1,995d767e-4caa-4e49-b56f-c363d1a9ef14,2020-04-03 15:22:57,corridor,420638ed-d7d0-4287-9851-5a352dc5be66,b'zOAgJW+0tgK2Xrbryo8p9A==',hans,walls,adelaide,marshall
4300,73a33b32-413b-4bb9-b7f6-5122de3682bc,995d767e-4caa-4e49-b56f-c363d1a9ef14,2020-02-26 09:36:08,bathroom,8f9dd7e6-0f2f-4831-9ef8-85cbf496ecda,b'7oxqCdAoQgwdkW259XPQcA==',etha,rogers,adelaide,marshall
4301,bf235dc1-5b78-4bfe-afdb-4609a15a7de1,f558a646-2d9e-4bbb-be17-104a57b7e400,2020-05-08 13:06:47,library,66adeec3-5987-4a96-945b-be2d2e53e330,b'zOAgJW+0tgK2Xrbryo8p9A==',hans,walls,lottie,delacruz
4302,bf235dc1-5b78-4bfe-afdb-4609a15a7de1,a42825e7-be7e-4b20-bf9f-779fa79fa337,2020-10-27 12:09:13,classroom,d00f4f78-6e19-4618-9605-6b86d99bd6f2,b'NS1Xe2ym83lL5VUe0U21jg==',hans,walls,phoebe,hayden
4303,d5701825-e340-4429-bb68-22866ccd32aa,1a8f1632-58fc-4621-91b9-b128c1ab64e9,2020-05-20 15:33:44,classroom,44bf71e8-c16b-46d8-9e96-fbce34d1458c,b'y3Kub2l1/LA5QRFgLGpiMA==',joanna,hubbard,mike,pruitt
4304,a8a8bd2b-06e2-4bf7-840e-808aea6ecbcf,1a8f1632-58fc-4621-91b9-b128c1ab64e9,2020-01-27 12:40:23,classroom,ee45bd5d-5284-4604-a761-a70735a7ad7d,b'OOkgZncWxH0=',aaron,norton,mike,pruitt
4305,bb99f666-447c-47b2-8691-7ebe04cb52c1,3687285b-4719-4482-8929-29cb220429a5,2020-04-23 12:29:41,computer_room,1376370a-3d76-4c78-b3c4-10bc8e843038,b'NUQ1QByrAkWZfd1FQFMdTak7kc/zCrLQ',duke,goodwin,lucius,leon
4306,97ce279a-6a4f-4be7-a980-081b1089aec1,6d98df98-45c0-405a-90f8-364a6ae13ea9,2020-04-24 12:09:58,gym,acd5ee11-2df6-4e21-ad41-0e1f9874718e,b'LKWpLQKF35KHEPEjxlPwcUMDCK5k2rTOc5XFbhtbuDk=',anita,clayton,ione,greer
4307,1fa7090a-fa5e-45c9-a362-9e061a68dfd9,79fba57b-53cf-49b9-acfe-1cefaf08ddbb,2020-01-10 11:09:28,computer_room,46fc18e2-1637-4e38-a3af-812de71c4e57,b'F1j29SkACNxMsphd57y+Pq4Xv8lPv1sodxeyjQ7j29E5xkyirMinsw==',elenor,mccall,general,charles
4308,ff855526-a4a2-44c2-98d0-8d267424614d,3cea631a-2b78-444b-acdb-d51711d74ed7,2020-02-10 13:51:04,classroom,0784a435-532c-492c-8b1c-827f76e75445,b'zVtj5cX/M+pLSVgXx04tyVW+jckRzZFaAiTQDdPuzx9GVNeWQiqJFQ==',curtis,michael,helena,spears
4309,a2f55f4f-c7c4-40bf-bc51-affb23a5d12e,3cea631a-2b78-444b-acdb-d51711d74ed7,2020-03-20 14:22:47,computer_room,969d97e7-d4c6-43b6-bd70-3bbfac868efd,b'/KX30WbEuT2FORB1aEYiQA==',polk,pineda,helena,spears
4310,ee880820-223b-433f-b550-b52739fdcf11,3cea631a-2b78-444b-acdb-d51711d74ed7,2020-06-12 16:00:07,cafeteria,926ac8c4-5ea9-4993-91ca-4bf6ba1b2d4e,b'F1j29SkACNwLf5BZOO9U45mpLDT85+gZYbCY41WPVec=',dorr,park,helena,spears
4311,ff855526-a4a2-44c2-98d0-8d267424614d,15d04cfc-adb3-4da9-a069-66338bfca521,2020-09-28 11:43:16,hallway,84088ac3-684f-47ba-b1e6-6a7ae7224510,b'AvG4q/kUsUKDZ333jXuJtMvwdApe69IlSuMZAXEEAC+NTe7XvFYCag==',curtis,michael,burrell,trevino
4312,57f22f64-51b4-4dcf-908a-e069e7cca932,15d04cfc-adb3-4da9-a069-66338bfca521,2020-08-21 11:16:22,classroom,3fdc7c7b-8255-4a74-ae69-979c4602bb68,b'ArttmWxWxhrQ9phwnmu2jG4pvDs5m9pM1tH3SngGdts=',jeff,sanders,burrell,trevino
4313,cb9c6f60-a5dd-4cfa-85fb-6df59474d5c1,15d04cfc-adb3-4da9-a069-66338bfca521,2020-11-12 11:32:47,bathroom,2ea0ee9f-b2ed-4937-96ee-8d1ed889a126,b'jz1/lbFnBdaPPX+VsWcF1o89f5WxZwXWjz1/lbFnBdaPPX+VsWcF1o89f5WxZwXWjz1/lbFnBdaPPX+VsWcF1o89f5WxZwXWjz1/lbFnBdaPPX+VsWcF1o89f5WxZwXWc5XFbhtbuDk=',estella,bryan,burrell,trevino
4314,52614e52-2d26-4f55-b80c-62596fa6b171,15d04cfc-adb3-4da9-a069-66338bfca521,2020-06-11 13:13:51,bathroom,4cbef428-2829-421e-a41e-315b8342cc57,b'VLyc8H8L0ImVcu5JC5Q6pQ==',erma,silva,burrell,trevino
4315,ff855526-a4a2-44c2-98d0-8d267424614d,fbf0e556-b663-4ccd-aaa9-556fb50a858a,2020-10-01 11:27:11,classroom,35023486-060b-4add-8241-3ed0171a381a,b'gMFb9ecJvYKDbKwxe+tJtw==',curtis,michael,aurelio,shannon
4316,9a8a356d-21f5-4842-8965-64057698092c,fbf0e556-b663-4ccd-aaa9-556fb50a858a,2020-11-20 12:58:35,cafeteria,35f65b12-1b2c-48ad-b3b3-81837acdea84,b'lumHhqsSmqcuf4Tbso7bgA==',clemence,briggs,aurelio,shannon
4317,e9ac863c-3d27-4314-bc63-7a73bc3e2fe5,92186f88-dd4f-41be-a691-102a6c17851b,2020-03-07 11:08:09,classroom,def65ee7-7f64-4318-8b52-26b93fa70c21,b'fy0yHxVxAy566DRpdNuPMeyi+FMmD8xQvpWcOvKEaUo=',cena,benitez,elijah,patterson
4318,6868251a-d62d-434c-9548-c2a8684f7b32,92186f88-dd4f-41be-a691-102a6c17851b,2020-07-16 12:25:52,hallway,5c1195d3-2d47-4fb9-8281-5eb33fa768e0,b'nbpZI+OjGLEwMiAtsoDEHg==',burk,spears,elijah,patterson
4319,da910dfe-f04c-454c-a1a5-eaf4a8451d74,92186f88-dd4f-41be-a691-102a6c17851b,2020-02-18 13:29:03,hallway,05f8f5f6-a4f3-452b-af63-422420a612dc,b'6nRAgK8hKZhGXRR291kQ/yVBdKqrt4nd',archibald,trevino,elijah,patterson
4320,07e9c7fa-604e-4cae-9616-5930bac2b783,f58b1ab2-7632-4edd-a77b-4e8961457a76,2020-11-13 10:06:41,corridor,92c0e567-aac4-433d-8df9-92844f15e840,b'kSGtW6yuNvDYo1gJx8Onow==',math,branch,mollie,conner
4321,e723adaf-ed40-440b-ba2f-f71c909fc030,f58b1ab2-7632-4edd-a77b-4e8961457a76,2020-06-24 14:24:30,classroom,2593ca8c-052c-40e2-81ee-c35b16ec5df8,b'bh6Vcg/kB6740uIJ8TDLb7l+Q9fWpgXG',con,cunningham,mollie,conner
4322,b1c13f9e-e85a-4a13-9d3f-8583ca06e46c,31c00dfd-b7de-4995-8279-ec3fcd9072c2,2020-08-17 09:17:28,hallway,fea7c4bd-7726-4943-878e-434bdf55d4d1,b'VJBS43mc9X73mlZnrpKyHcrDojCopJJAdCPd3hA8Xpda0twZLC1NUA==',fannie,clements,halsey,weaver
4323,75a30d45-89aa-44f0-b381-92d023538a33,31c00dfd-b7de-4995-8279-ec3fcd9072c2,2020-06-10 11:46:47,bathroom,70740190-6447-490d-82d6-12668a6f36d5,b'5NU3moH3ngVKCKny9LO3ERs9XIoNl6TM',wardell,johnson,halsey,weaver
4324,fcfdefd1-43c9-44e3-94ff-b4e3e3e9c8ac,14505a40-6f4f-4c7f-b127-82890a69c385,2020-02-07 09:41:18,hallway,48115301-4e6d-491f-89d6-9e80cc157182,b'JmrH1V6EAWS9qm/S0ZEb4jZycql5p1QL',sophia,parra,marcus,mendoza
4325,b0e03124-6fb1-4e3a-8b48-1efa6f04fa88,2e46b597-c07f-4881-9ba3-486300519b38,2020-04-06 09:51:37,bathroom,30bddafd-f0fd-4459-9534-fc802294a8bc,b'X3WLA8spKtWDML4kmHbOioXvdegKmj5shTy00g9ZBumOPA7zG53BeSR+2sB9kqPsJghBa7SkjPkRFxjivSC7tM7b2Ou7MpzU',rosie,roberts,miranda,bullock
4326,250e8318-363b-42ce-83a1-0a49be9ffa74,2e46b597-c07f-4881-9ba3-486300519b38,2020-01-08 15:21:44,classroom,57fbf77f-d21e-402a-a9ca-c6977e3a9dc5,b'u6uP/YkWbKCruVmogYRgwLSWYP4Ldq8X',katharine,nguyen,miranda,bullock
4327,b0e03124-6fb1-4e3a-8b48-1efa6f04fa88,40e9eb72-4c52-4c4d-916d-3382b7dc8b6d,2020-08-22 09:48:21,bathroom,295fd651-7cd3-4b90-b4e0-202e496a3b27,b'M+btPsDeW240lKcZNGrbvRa01uqm3e8XdUTqQSI53PYHmPPr4N3hnw==',rosie,roberts,franklin,spears
4328,a2a0249d-1015-4e05-ac0b-0ddbf833102a,4e5cdd06-c7a6-4274-9697-62bc7dfa5cdd,2020-06-23 11:43:28,corridor,30a654d6-0e4d-4eb3-86cf-ea6c24230ab2,b'NuI5uhniDI9zlcVuG1u4OQ==',henrietta,mccormick,melville,reid
4329,2642e4bf-5486-49a8-a8f9-be53b728f532,4e5cdd06-c7a6-4274-9697-62bc7dfa5cdd,2020-07-28 10:31:46,corridor,2a42e228-1ef9-436a-bdd8-5de656d5c926,b'7oxqCdAoQgwdkW259XPQcA==',matilda,alfaro,melville,reid
4330,c8ba0d18-2e4e-402d-b991-23ed63851244,4e5cdd06-c7a6-4274-9697-62bc7dfa5cdd,2020-09-10 15:49:51,classroom,53a5bbe5-fb09-4fdd-917b-ef7c1a6e1b93,b'P9CQl/cmr4/de9ya+Eg2t4GcdKAahkgsMKWHzAEyEIQ=',kizzie,wilkins,melville,reid
4331,930840c9-f624-46ef-8484-e528e7138baf,4e5cdd06-c7a6-4274-9697-62bc7dfa5cdd,2020-11-04 10:30:02,library,00b3e230-a6da-495b-a7f8-1cee7d4beeb3,b'rp4XVrCUwnx5CF4A9WaAqtA2LNeU4wNtUlhLDiG1m2c=',solomon,osborne,melville,reid
4332,a2a0249d-1015-4e05-ac0b-0ddbf833102a,a6302c7f-0ed3-4c52-bd0e-fdc29c3c21d0,2020-06-24 10:42:21,hallway,41a4f187-64cc-486d-9d2f-8a1e018242ec,b'uqbgLPTIqJKfZbdAaa45JGhbvuDePnO7SvXHKzeh17tnd4y43ml1eh0I24G1mFr/ihVItGE7iaq8wCABR1nQ2H0KjdR9Wj8JVMr682gWF6cMIXUGEQdWM96RC+2XdVXbHLeGNFLxi+7zUv85iMxQ6Zbgu8hcqbq9pMB7wVhZTBXX1n39kXrwU7iJaj0ZZPCDnU4/TprlSYwEcuLRDNb4VJVVqoOVx9OoQv2PaxNHE/rThmhUkq58CZcQpAaWg3pQBt6LS/miNPqK3nuLccsx8ClLcKPSXwQMYPMj55tvzktkWaqIEvO4U6bS6gytMPdicMVhACSiwV0tkdh3QIIbIJOpzhLtmyIV',henrietta,mccormick,britt,stafford
4333,396531dd-1a2a-45b5-a0c6-b88e3ac8dd16,a6302c7f-0ed3-4c52-bd0e-fdc29c3c21d0,2020-03-06 12:51:38,cafeteria,6ac95726-39fa-45fb-b810-a252e9140f11,b'hw0OfYzBvoQNA7jnwx4l5efeCm26s85alixBV2+ZQu01tQjTIM0FXyi9ylwFju0STIk+Tz7vhePBtp0I4E5YYSR0Oc6phQ9Gf712l/HPJqU=',maurice,mccall,britt,stafford
4334,bac79eab-356c-43b1-9ecc-5cef26b9fbfe,a6302c7f-0ed3-4c52-bd0e-fdc29c3c21d0,2020-09-23 16:14:11,corridor,4f21a384-b8b6-4271-870d-135ee89a789f,b'hiX9N45fVdovSLV0ZowQIA==',anton,whitehead,britt,stafford
4335,9ba0cff5-160c-4afa-89d9-bba11bccaa6f,41e35d2f-61ee-4169-abf3-2a25482ba112,2020-02-27 11:18:36,skatepark,a89db267-c80f-4dd5-8ff3-351de97f322f,b'h0pPxkJ0pmM8Cm5iPvd0EaRnlIMD7QSk',nels,alfaro,stephania,castillo
4336,1f71d0d2-816a-4672-a7a1-55db00f40c0f,41e35d2f-61ee-4169-abf3-2a25482ba112,2020-10-23 10:23:54,gym,1a959194-b210-4141-97c0-3c575e3638f6,b'gAIvT377N3rafcZ/11EuH4SZsFvtS2LRmRxRzzfyiaHogdWEIoq0CQ==',frederic,rice,stephania,castillo
4337,dd747baa-8c55-47d6-8dd3-7295a7a692cf,41e35d2f-61ee-4169-abf3-2a25482ba112,2020-01-11 14:00:40,corridor,3fc70ed7-b416-4ac4-a7f9-ca62a728fa25,b'vnQUvRHDojI+0jmXBPVTGcPfGzgeRf+NVGl8KBr4yeWXvcl11T0g8g==',faith,randolph,stephania,castillo
4338,1a2d5e8a-fdb9-4f87-80c3-6d2509fe7159,41e35d2f-61ee-4169-abf3-2a25482ba112,2020-10-12 16:08:20,hallway,eb2b1b63-8ad3-48fd-835c-98dc0264c461,b'OlmT2px9Pc5Njlfjq9BCew==',francis,conley,stephania,castillo
4339,9ba0cff5-160c-4afa-89d9-bba11bccaa6f,bd8807e7-4e19-4af8-b3e8-d2959a8c85b2,2020-08-13 16:12:03,classroom,c0806ba2-0791-4b55-b744-1969a7dc30a7,b'2vtNI1Id+fCssKl/mhgd5N2y2W+xCLk8',nels,alfaro,arnold,snyder
4340,32dbc871-4d43-4661-9ec1-d1a4d61a3a18,bd8807e7-4e19-4af8-b3e8-d2959a8c85b2,2020-06-27 11:39:41,classroom,ca9e9fda-7dc0-428f-ab34-e9743b130949,b'yaGF6VrHyyE=',vincent,burgess,arnold,snyder
4341,9ba0cff5-160c-4afa-89d9-bba11bccaa6f,d49ac432-244e-4105-bb9e-36d3d0e5fa7a,2020-11-23 13:17:23,hallway,9092ed2b-cc9d-4a23-a070-336802271e1f,b'9kViB8HfeuBPPomBmiYvJEy78Fd3BM4f',nels,alfaro,harmon,poole
4342,2a1dc31f-716b-4901-b0e7-5c13d5dfd527,d49ac432-244e-4105-bb9e-36d3d0e5fa7a,2020-02-03 09:40:32,library,42d24f6b-bc64-42df-b893-898c6dfa630b,b'lR4S13LVWDRs99lNdjFRZQ==',junior,tran,harmon,poole
4343,ccaad469-5036-40fe-bd5b-14a0e83a5af9,d49ac432-244e-4105-bb9e-36d3d0e5fa7a,2020-05-18 12:30:09,classroom,bebe4a16-650a-4be9-b29a-97ae239598b0,b'IV4rX/ipAAMsvwT/xKe6A4T2s43tAM2s',hermine,huang,harmon,poole
4344,1e96f68f-5c82-4e8a-a969-4fa6e98389ed,d49ac432-244e-4105-bb9e-36d3d0e5fa7a,2020-04-28 16:33:37,hallway,02953868-19d9-459b-85e1-21fb2c0e535a,b'6NZsvIVti3AxbNXSJGlOcuQ8Qw3BWpJw',eliza,leon,harmon,poole
4345,21d66e56-53a4-4111-a6ee-dacf7bbe8cb6,d49ac432-244e-4105-bb9e-36d3d0e5fa7a,2020-01-10 13:40:39,bathroom,57bff4aa-029e-4371-93cf-f6cf381dc9ca,b'mQHSOauHP2phjUzBDoxCqw==',harley,everett,harmon,poole
4346,91ec6ba1-9424-4f05-b5f6-3de61f901872,d49ac432-244e-4105-bb9e-36d3d0e5fa7a,2020-06-19 10:38:37,bathroom,21e5fd51-8402-45f7-9187-3e7d37409737,b'6HsrFC33jh87P7w6ak24VdT4VQRQVO9BK7GkE9LDCKE9vV+m5m1DaRME3/gQ60L0',lucius,vaughan,harmon,poole
